True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Supporto silentblok 8pz sp5.dxf;-;-;Supporto silentblok 8pz sp5;8;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\tamp interno tubolari 1pz sp3.dxf;-;-;tamp interno tubolari 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tamp post frontalino 2pz sp4.dxf;-;-;Tamp post frontalino 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tamp post ruot 2pz sp2.dxf;-;-;Tamp post ruot 2pz sp2;2;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tamp sotto port 2pz sp3.DXF;-;-;Tamp sotto port 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tamp tubo ribalt 2pz sp3.dxf;-;-;Tamp tubo ribalt 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tappo 1 braccio 2pz sp4.DXF;-;-;Tappo 1 braccio 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tappo 2 braccio 2pz sp4.DXF;-;-;Tappo 2 braccio 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Tappo sopra 2pz sp5.DXF;-;-;Tappo sopra 2pz sp5;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\terzo att su paraf 1pz sp3.DXF;-;-;terzo att su paraf 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Terzo attacco 2pz sp4.DXF;-;-;Terzo attacco 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Test ant part sopra 1pz sp4.DXF;-;-;Test ant part sopra 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Test ant part sotto 1pz sp4.DXF;-;-;Test ant part sotto 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Test sponda avanti 2pz sp4.dxf;-;-;Test sponda avanti 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Test vert sponde 8pz sp4.dxf;-;-;Test vert sponde 8pz sp4;8;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\testata 2pz sp3.DXF;-;-;testata 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\testata dietro 2pz sp3.DXF;-;-;testata dietro 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Uscita tubbi 1pz sp6.dxf;-;-;Uscita tubbi 1pz sp6;1;6;-;
