True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecch fix cilindri su  frant 1pz sp10 faccia dietro.dxf;-;-;Orecch fix cilindri su  frant 1pz sp10 faccia dietro;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecch fix cilindri su  frant 1pz sp10 libera.dxf;-;-;Orecch fix cilindri su  frant 1pz sp10 libera;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecchia da sald su tondino da 25 pz4 sp6.dxf;-;-;Orecchia da sald su tondino da 25 pz4 sp6;4;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecchia da saldare  su portella 4pz sp8.dxf;-;-;Orecchia da saldare  su portella 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecchia da saldare su tubolare 4pz sp8.dxf;-;-;Orecchia da saldare su tubolare 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecchia di motore 2pz sp8-10.dxf;-;-;Orecchia di motore 2pz sp8-10;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\orecchie attacco lamierato 2pz sp5-6.dxf;-;-;orecchie attacco lamierato 2pz sp5-6;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Orecchie di attacco 4pz sp4-5.dxf;-;-;Orecchie di attacco 4pz sp4-5;4;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Paletta da avv  su vent 8pz sp5.dxf;-;-;Paletta da avv  su vent 8pz sp5;8;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Paletta da avv  su vent nuove 8pz sp5.dxf;-;-;Paletta da avv  su vent nuove 8pz sp5;8;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Paletta da avv su  vent sotto 4pz sp5.dxf;-;-;Paletta da avv su  vent sotto 4pz sp5;4;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Paletta da avv su vent 8pz sp5.dxf;-;-;Paletta da avv su vent 8pz sp5;8;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Paletta da avv su vent sotto 4pz sp5.dxf;-;-;Paletta da avv su vent sotto 4pz sp5;4;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Pattino centraggio  slitta motori 2pz sp10.dxf;-;-;Pattino centraggio  slitta motori 2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Piastra att facce 4pz sp6-8.dxf;-;-;Piastra att facce 4pz sp6-8;4;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Piastra sost riduttore 1pz sp6-8.dxf;-;-;Piastra sost riduttore 1pz sp6-8;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Port aprib post 1pz sp3.dxf;-;-;Port aprib post 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\portella 2pz sp3.dxf;-;-;portella 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Portella lat 2pz sp3.dxf;-;-;Portella lat 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinf est sponda sotto 4pz  sp6.dxf;-;-;Rinf est sponda sotto 4pz  sp6;4;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinf Fianchi spand l 4500 2pz sp3.dxf;-;-;Rinf Fianchi spand l 4500 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinf timone 2pz sp8.dxf;-;-;Rinf timone 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinf tubo -asse 4pz sp10.dxf;-;-;Rinf tubo -asse 4pz sp10;4;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinflaterale 4pz sp3 solo x monoasse.dxf;-;-;Rinflaterale 4pz sp3 solo x monoasse;4;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinflaterale tub 70x70x5  6pz sp3.dxf;-;-;Rinflaterale tub 70x70x5  6pz sp3;6;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinforzo anteriore spandil 2pz sp3.dxf;-;-;Rinforzo anteriore spandil 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Rinforzo esterno  sponda 4pz sp6.dxf;-;-;Rinforzo esterno  sponda 4pz sp6;4;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Riscontro di fermo manovella 1pz sp4.dxf;-;-;Riscontro di fermo manovella 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Ruota dentata  1pz sp6.dxf;-;-;Ruota dentata  1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sistema misura 1pz sp4-3.dxf;-;-;Sistema misura 1pz sp4-3;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\sos assale decent carro(zinc) vers 3mt ruote 400-60 2pz sp4.dxf;-;-;sos assale decent carro(zinc) vers 3mt ruote 400-60 2pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sost asse tandem l=3500 2pz sp4.dxf;-;-;Sost asse tandem l=3500 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sost ax  vers 3500 tandem 2pz sp4.dxf;-;-;Sost ax  vers 3500 tandem 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sost ax  vers 3mt ruote no sterz 2pz sp4.dxf;-;-;Sost ax  vers 3mt ruote no sterz 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sost ax no sterz 3.3-4-4.5 mt 2pz sp4.dxf;-;-;Sost ax no sterz 3.3-4-4.5 mt 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sost ax sterz  3.3-4-4.5 mt 2pz sp4.dxf;-;-;Sost ax sterz  3.3-4-4.5 mt 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sost sponda livellat  4pz sp6.dxf;-;-;Sost sponda livellat  4pz sp6;4;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sostegno motori idraulici  dx 1pz sp5.dxf;-;-;Sostegno motori idraulici  dx 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sostegno motori idraulici sx 1pz sp5.dxf;-;-;Sostegno motori idraulici sx 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Spoiler  2pz sp3.dxf;-;-;Spoiler  2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sponda anteriore 1pz sp3.dxf;-;-;Sponda anteriore 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Sponda livell 2pz sp4.dxf;-;-;Sponda livell 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Squa assale cari lunghi 4pz sp8.dxf;-;-;Squa assale cari lunghi 4pz sp8;4;8;-;
